dates,diamonds,butter,cars,cucumber,bananas
2005-07-11,1592.68,924.82,1171.9,1017.27,778.71
2005-07-12,1591.27,924.08,1175.65,1016.31,775.75
2005-07-13,1590.09,929.45,1175.22,1017.8,782.39
2005-07-14,1588.2,926.68,1177.27,1018.68,790.65
2005-07-15,1585.67,925.34,1176.15,1017.36,798.86
2005-07-18,1582.74,926.6,1176.22,1016.38,800.38
2005-07-19,1582.47,926.98,1179.21,1018.04,805.68
2005-07-20,1583.01,927.27,1179.5,1019.02,808.81
2005-07-21,1584.04,924.96,1181.66,1017.59,805.19
2005-07-22,1584.4,925.48,1179.82,1019.56,805.83
2005-07-25,1583.16,920.52,1179.78,1018.61,802.6
2005-07-26,1582.87,920.25,1179.96,1019.25,800.69
2005-07-27,1584.16,919.81,1183.41,1019.39,793.51
2005-07-28,1584.29,919.29,1182.73,1020.19,789.21
2005-07-29,1583.01,920.69,1179.3,1020.17,786.34
2005-08-01,1583.24,924.58,1177.01,1018.89,787.2
2005-08-02,1585.69,925.19,1179.17,1019.5,798.84
2005-08-03,1586.04,924.2,1178.85,1022.24,807.11
2005-08-04,1585.98,926.65,1181.9,1022.0,814.34
2005-08-05,1586.74,923.75,1176.72,1023.5,812.89
2005-08-08,1587.75,922.79,1179.51,1023.75,811.71
2005-08-09,1588.71,924.16,1178.36,1023.29,815.45
2005-08-10,1587.65,923.35,1177.98,1022.65,817.8
2005-08-11,1588.04,925.97,1178.66,1022.55,819.71
2005-08-12,1588.15,926.0,1178.05,1022.39,825.48
2005-08-15,1587.69,925.5,1179.2,1022.99,822.31
2005-08-16,1587.08,928.61,1179.85,1022.95,825.46
2005-08-17,1587.44,928.36,1182.04,1022.63,811.32
2005-08-18,1586.46,930.82,1183.63,1022.51,803.87
2005-08-19,1587.96,930.11,1184.44,1023.33,806.96
2005-08-22,1587.22,930.15,1185.18,1022.02,809.79
2005-08-23,1586.0,925.59,1186.07,1021.04,806.19
2005-08-24,1587.51,926.48,1179.73,1022.23,807.27
2005-08-25,1586.92,929.09,1176.97,1022.6,813.47
2005-08-26,1585.07,933.08,1177.09,1024.13,825.06
2005-08-29,1585.8,932.18,1177.97,1024.75,820.93
2005-08-30,1585.61,930.96,1178.43,1025.27,824.03
2005-08-31,1585.01,929.99,1180.35,1024.77,829.82
2005-09-01,1585.59,928.64,1176.1,1024.17,823.23
2005-09-02,1585.98,929.12,1177.36,1025.24,820.2
2005-09-05,1584.6,930.75,1175.7,1025.97,818.85
2005-09-06,1583.36,930.71,1176.68,1026.57,822.07
2005-09-07,1583.33,929.01,1172.39,1026.13,820.61
2005-09-08,1584.4,929.24,1173.44,1027.69,823.67
2005-09-09,1584.39,931.22,1174.19,1027.12,819.31
2005-09-12,1585.05,924.92,1177.4,1026.95,819.52
2005-09-13,1584.58,927.76,1177.06,1025.62,822.0
2005-09-14,1582.93,932.47,1182.1,1026.57,823.7
2005-09-15,1583.66,930.97,1185.32,1025.82,814.5
2005-09-16,1584.69,930.8,1186.84,1024.68,812.69
2005-09-19,1584.24,930.43,1185.59,1025.53,819.71
2005-09-20,1582.98,931.16,1188.87,1026.77,821.28
2005-09-21,1582.78,927.02,1189.83,1026.66,820.02
2005-09-22,1582.13,928.6,1188.58,1026.66,818.93
2005-09-23,1582.21,926.47,1189.89,1026.66,811.46
2005-09-26,1580.43,932.03,1190.12,1026.77,814.02
2005-09-27,1579.53,934.45,1190.83,1027.12,808.46
2005-09-28,1577.72,934.05,1191.41,1027.35,808.18
2005-09-29,1577.86,933.96,1189.35,1027.33,803.81
2005-09-30,1578.13,937.76,1190.04,1027.75,799.61
2005-10-03,1579.04,935.63,1191.32,1028.97,800.88
2005-10-04,1579.85,936.19,1192.2,1029.8,803.88
2005-10-05,1579.7,937.02,1193.82,1028.86,795.48
2005-10-06,1581.2,936.95,1194.59,1028.36,792.29
2005-10-07,1579.96,935.38,1191.52,1027.97,788.25
2005-10-10,1581.73,939.14,1192.49,1028.07,792.79
2005-10-11,1581.53,937.3,1190.86,1027.95,798.5
2005-10-12,1584.73,937.49,1190.59,1028.32,792.49
2005-10-13,1583.99,940.27,1188.15,1026.91,797.09
2005-10-14,1582.04,939.9,1188.35,1026.41,801.81
2005-10-17,1579.34,936.86,1187.5,1027.04,795.48
2005-10-18,1579.3,943.6,1187.31,1026.48,803.66
2005-10-19,1577.54,945.6,1185.08,1026.49,797.87
2005-10-20,1576.93,953.93,1186.89,1027.02,804.7
2005-10-21,1576.87,951.62,1184.07,1028.42,798.2
2005-10-24,1575.0,947.43,1183.48,1028.34,803.21
2005-10-25,1576.36,944.95,1184.0,1029.25,807.42
2005-10-26,1578.74,947.7,1185.23,1028.92,811.18
2005-10-27,1582.62,946.43,1182.82,1029.48,809.09
2005-10-28,1580.59,947.08,1177.97,1030.03,810.93
2005-10-31,1580.47,946.92,1179.72,1029.94,812.25
2005-11-01,1582.58,951.13,1180.01,1030.13,807.86
2005-11-02,1582.77,951.53,1176.85,1030.55,809.45
2005-11-03,1583.74,949.07,1179.05,1030.49,808.87
2005-11-04,1584.87,949.61,1176.08,1031.21,803.84
2005-11-07,1585.5,954.79,1178.01,1031.26,803.94
2005-11-08,1585.01,952.49,1174.62,1030.34,804.17
2005-11-09,1583.87,954.55,1177.63,1029.93,813.94
2005-11-10,1581.95,955.26,1176.49,1030.1,821.68
2005-11-11,1579.64,957.27,1178.85,1030.38,824.3
2005-11-14,1578.68,951.9,1176.55,1029.12,821.71
2005-11-15,1577.31,949.97,1180.85,1029.96,820.45
2005-11-16,1575.8,945.22,1177.15,1030.33,822.86
2005-11-17,1573.34,944.33,1174.16,1029.61,818.74
2005-11-18,1571.25,949.5,1177.2,1029.51,824.71
2005-11-21,1569.5,948.86,1178.22,1028.65,827.91
2005-11-22,1570.55,954.63,1177.42,1029.0,823.17
2005-11-23,1571.85,957.8,1180.45,1028.12,821.32
2005-11-24,1573.2,955.09,1171.85,1026.44,820.27
2005-11-25,1572.94,956.66,1173.23,1025.43,821.34
2005-11-28,1575.34,955.6,1172.05,1026.83,819.14
2005-11-29,1573.93,957.78,1171.46,1026.78,815.88
2005-11-30,1577.1,959.01,1169.11,1027.04,814.69
2005-12-01,1581.81,959.73,1164.07,1025.18,819.69
2005-12-02,1579.9,960.08,1163.36,1024.87,822.85
2005-12-05,1580.83,963.28,1167.79,1025.87,824.29
2005-12-06,1578.14,965.09,1166.81,1024.78,826.31
2005-12-07,1576.25,959.46,1166.06,1024.92,830.83
2005-12-08,1574.05,953.65,1166.97,1024.71,820.51
2005-12-09,1572.61,955.23,1166.59,1024.78,819.01
2005-12-12,1571.26,953.89,1165.66,1023.76,822.21
2005-12-13,1570.27,951.31,1164.54,1024.91,822.91
2005-12-14,1568.82,948.78,1164.98,1024.89,826.42
2005-12-15,1566.6,949.76,1168.56,1024.57,832.04
2005-12-16,1564.04,947.3,1169.17,1023.22,835.74
2005-12-19,1560.22,948.7,1166.25,1023.62,838.81
2005-12-20,1560.68,949.41,1163.2,1023.55,839.43
2005-12-21,1557.5,945.16,1160.39,1022.49,839.5
2005-12-22,1559.01,944.74,1159.11,1021.54,841.64
2005-12-23,1561.42,948.08,1162.13,1020.94,843.98
2005-12-26,1561.39,946.13,1164.26,1021.23,843.22
2005-12-27,1564.24,940.29,1157.46,1020.96,837.67
2005-12-28,1565.43,941.33,1156.68,1020.38,842.52
2005-12-29,1564.71,943.91,1157.66,1020.66,849.03
2005-12-30,1565.38,942.96,1154.41,1019.87,849.12
2006-01-02,1564.55,936.7,1151.58,1019.14,843.24
2006-01-03,1565.11,933.42,1147.74,1018.22,835.14
2006-01-04,1564.99,935.79,1145.83,1016.82,841.03
2006-01-05,1562.84,935.72,1149.44,1015.47,844.99
2006-01-06,1561.86,938.53,1151.03,1014.51,848.43
2006-01-09,1560.39,934.79,1146.73,1015.08,849.83
2006-01-10,1557.27,932.49,1144.4,1013.44,842.98
2006-01-11,1556.63,930.04,1139.67,1014.79,844.26
2006-01-12,1554.94,932.11,1144.24,1015.63,839.99
2006-01-13,1555.86,929.84,1141.59,1016.01,835.87
2006-01-16,1554.28,927.7,1144.93,1016.53,832.16
2006-01-17,1555.74,927.03,1152.85,1015.47,833.13
2006-01-18,1556.41,924.57,1154.41,1015.74,828.76
2006-01-19,1557.65,925.33,1153.01,1014.06,825.95
2006-01-20,1557.0,925.33,1153.32,1015.98,830.49
2006-01-23,1558.14,921.9,1157.61,1015.81,834.23
2006-01-24,1558.91,926.15,1159.98,1014.92,834.97
2006-01-25,1559.96,925.8,1157.28,1016.55,837.56
2006-01-26,1561.82,928.34,1159.68,1016.45,841.62
2006-01-27,1563.36,924.93,1156.34,1015.43,842.67
2006-01-30,1566.1,926.77,1158.9,1017.19,841.34
2006-01-31,1567.13,925.55,1157.76,1015.81,838.74
2006-02-01,1567.27,926.81,1159.26,1016.57,832.09
2006-02-02,1569.42,928.06,1162.47,1015.96,828.13
2006-02-03,1571.94,926.75,1162.93,1015.77,824.78
2006-02-06,1572.16,929.58,1161.74,1015.62,825.97
2006-02-07,1573.63,934.82,1158.62,1015.95,822.27
2006-02-08,1571.43,936.78,1160.22,1016.34,818.77
2006-02-09,1571.76,937.06,1161.47,1016.07,821.14
2006-02-10,1568.57,935.64,1157.12,1015.26,820.02
2006-02-13,1568.79,933.32,1154.04,1015.07,823.78
2006-02-14,1569.45,932.56,1156.84,1014.02,828.88
2006-02-15,1570.47,934.69,1153.04,1013.36,831.9
2006-02-16,1571.35,931.23,1148.28,1012.33,830.46
2006-02-17,1571.84,929.73,1140.26,1010.51,827.95
2006-02-20,1569.54,929.59,1137.83,1009.99,823.42
2006-02-21,1570.32,926.36,1136.91,1009.95,815.66
2006-02-22,1570.16,926.12,1136.62,1010.1,818.34
2006-02-23,1568.13,924.39,1138.31,1011.66,822.33
2006-02-24,1570.53,922.48,1132.33,1009.86,817.98
2006-02-27,1568.53,927.26,1132.95,1009.49,813.47
2006-02-28,1570.61,928.61,1136.66,1009.23,811.42
2006-03-01,1569.23,929.43,1137.94,1008.95,808.61
2006-03-02,1568.45,929.73,1146.9,1008.97,812.97
2006-03-03,1566.62,929.62,1144.18,1010.61,816.18
2006-03-06,1567.76,928.09,1144.84,1012.29,809.34
2006-03-07,1568.07,928.61,1143.14,1012.95,806.02
2006-03-08,1571.43,928.43,1143.38,1013.55,806.56
2006-03-09,1567.84,928.87,1141.39,1011.98,813.83
2006-03-10,1565.99,927.81,1136.91,1012.6,814.23
2006-03-13,1568.0,928.76,1136.09,1011.93,810.98
2006-03-14,1565.42,926.69,1134.0,1012.87,808.52
2006-03-15,1566.11,926.08,1137.07,1014.6,809.0
2006-03-16,1564.49,927.3,1134.35,1012.85,807.39
2006-03-17,1566.36,923.5,1129.74,1013.53,799.9
2006-03-20,1562.87,927.46,1127.77,1013.46,801.97
2006-03-21,1560.17,928.55,1131.87,1014.85,803.33
2006-03-22,1562.64,929.67,1138.63,1015.09,804.75
2006-03-23,1560.88,929.74,1138.41,1016.16,804.98
2006-03-24,1561.92,929.44,1138.57,1016.11,808.32
2006-03-27,1563.91,926.14,1141.08,1017.13,806.84
2006-03-28,1564.95,923.29,1138.29,1017.03,807.45
2006-03-29,1566.26,923.04,1134.15,1017.14,810.78
2006-03-30,1565.42,921.61,1128.96,1013.9,815.18
2006-03-31,1567.88,921.61,1128.04,1014.16,817.7
2006-04-03,1567.47,923.37,1127.31,1014.8,816.49
2006-04-04,1566.78,920.31,1120.36,1016.28,811.21
2006-04-05,1565.17,923.59,1124.42,1015.85,807.58
2006-04-06,1569.02,923.37,1121.32,1014.99,801.25
2006-04-07,1568.77,924.35,1118.08,1015.53,798.35
2006-04-10,1570.49,924.11,1113.18,1017.15,803.3
2006-04-11,1570.5,922.6,1112.72,1015.66,802.79
2006-04-12,1571.4,921.77,1111.49,1015.36,803.25
2006-04-13,1570.66,925.06,1106.82,1015.27,799.79
2006-04-14,1572.36,923.39,1105.71,1013.18,797.67
2006-04-17,1574.55,921.83,1105.57,1014.95,799.8
2006-04-18,1573.33,922.08,1111.16,1015.29,799.2
2006-04-19,1574.29,923.91,1111.65,1016.53,801.89
2006-04-20,1570.12,924.24,1113.12,1015.27,797.3
2006-04-21,1570.57,923.77,1107.72,1014.4,797.88
2006-04-24,1571.23,923.82,1104.48,1014.14,797.45
2006-04-25,1570.58,922.53,1109.5,1012.92,803.09
2006-04-26,1575.0,924.04,1112.89,1012.01,808.35
2006-04-27,1573.91,924.9,1113.21,1013.45,806.21
2006-04-28,1573.59,923.32,1108.09,1014.04,808.17
2006-05-01,1576.19,921.2,1103.0,1012.55,811.71
2006-05-02,1575.91,922.03,1101.6,1011.82,805.35
2006-05-03,1574.28,925.36,1109.65,1009.67,804.98
2006-05-04,1575.66,926.92,1110.95,1011.57,801.04
2006-05-05,1575.72,925.46,1108.19,1011.61,800.52
2006-05-08,1579.43,927.21,1110.53,1011.88,798.47
2006-05-09,1577.21,929.46,1112.61,1011.44,796.21
2006-05-10,1576.3,930.1,1109.01,1009.44,794.7
2006-05-11,1577.38,930.88,1117.3,1009.76,799.26
2006-05-12,1573.29,931.05,1116.89,1010.3,804.03
2006-05-15,1576.18,928.33,1119.83,1011.82,803.0
2006-05-16,1574.0,928.05,1126.01,1013.21,800.13
2006-05-17,1573.92,928.17,1122.96,1013.39,800.02
2006-05-18,1576.95,927.11,1122.49,1011.79,796.72
2006-05-19,1578.68,932.27,1127.82,1011.8,803.34
2006-05-22,1580.36,934.53,1132.88,1009.76,805.43
2006-05-23,1578.01,935.72,1130.82,1011.75,805.97
2006-05-24,1581.83,936.76,1124.41,1010.35,804.94
2006-05-25,1583.98,936.34,1130.56,1011.05,805.05
2006-05-26,1589.47,936.4,1129.78,1011.61,801.05
2006-05-29,1587.86,934.1,1130.02,1010.76,804.29
2006-05-30,1585.88,933.42,1128.94,1010.14,805.9
2006-05-31,1583.26,934.05,1127.88,1011.14,804.88
2006-06-01,1586.95,935.59,1123.92,1010.59,807.69
2006-06-02,1589.57,933.58,1121.99,1012.46,804.06
2006-06-05,1591.94,932.44,1121.89,1013.13,804.96
2006-06-06,1590.22,932.11,1117.5,1011.36,800.17
2006-06-07,1595.72,935.0,1119.1,1012.41,800.79
2006-06-08,1593.81,933.76,1119.59,1011.79,804.47
2006-06-09,1596.44,934.57,1123.76,1009.71,805.27
2006-06-12,1600.44,938.45,1134.07,1009.11,807.65
2006-06-13,1598.68,938.74,1134.86,1009.85,808.22
2006-06-14,1598.96,937.45,1133.68,1010.36,814.28
2006-06-15,1604.24,933.11,1129.56,1010.96,814.78
2006-06-16,1606.42,933.62,1128.5,1010.44,811.55
2006-06-19,1610.42,934.43,1122.44,1010.62,813.84
2006-06-20,1613.5,933.35,1116.28,1010.2,817.8
2006-06-21,1614.49,935.7,1115.65,1012.16,818.92
2006-06-22,1616.32,934.06,1115.93,1012.63,817.01
2006-06-23,1618.71,932.22,1111.91,1013.35,816.28
2006-06-26,1631.12,932.46,1114.67,1013.91,815.63
2006-06-27,1632.78,930.82,1110.99,1013.61,815.63
2006-06-28,1631.66,928.72,1111.6,1014.01,818.13
2006-06-29,1636.8,930.99,1110.55,1014.76,814.32
2006-06-30,1638.72,929.93,1108.82,1015.08,812.78
2006-07-03,1626.18,931.44,1112.28,1013.71,811.05
2006-07-04,1639.58,933.1,1113.76,1012.39,814.76
2006-07-05,1648.19,934.68,1115.03,1010.61,813.97
2006-07-06,1639.79,932.68,1112.91,1012.36,812.49
2006-07-07,1641.7,931.94,1111.61,1012.23,811.12
2006-07-10,1632.92,929.74,1109.96,1012.52,806.68
2006-07-11,1627.44,929.46,1107.88,1012.84,810.08
2006-07-12,1609.84,929.41,1105.72,1013.83,806.56
2006-07-13,1614.14,928.28,1105.21,1012.41,800.28
2006-07-14,1599.85,928.36,1103.28,1013.9,803.3
2006-07-17,1592.84,927.54,1099.72,1015.46,803.36
2006-07-18,1594.41,925.77,1097.64,1012.22,799.98
2006-07-19,1583.53,927.58,1097.85,1012.12,799.47
2006-07-20,1589.72,922.57,1096.49,1013.13,798.2
2006-07-21,1592.1,924.03,1094.83,1013.42,797.67
2006-07-24,1600.05,923.86,1092.5,1010.67,798.64
2006-07-25,1605.0,922.47,1092.53,1011.17,800.08
2006-07-26,1592.75,921.79,1095.18,1013.37,797.8
2006-07-27,1592.38,918.73,1092.83,1016.43,798.81
2006-07-28,1601.7,918.2,1090.53,1015.42,801.98
2006-07-31,1605.36,916.11,1094.71,1015.82,801.87
2006-08-01,1605.49,915.89,1098.73,1018.35,802.59
2006-08-02,1601.15,913.99,1094.32,1015.21,798.4
2006-08-03,1606.25,915.51,1098.31,1017.07,795.75
2006-08-04,1611.7,915.55,1099.08,1016.79,794.61
2006-08-07,1619.47,913.48,1095.73,1019.03,796.55
2006-08-08,1620.69,914.83,1096.16,1019.95,798.81
2006-08-09,1626.61,914.04,1092.81,1020.21,799.03
2006-08-10,1616.93,913.78,1095.23,1021.92,799.71
2006-08-11,1628.88,913.25,1095.45,1021.32,798.69
2006-08-14,1643.45,915.55,1096.14,1021.77,799.66
2006-08-15,1669.6,912.51,1093.82,1024.3,796.09
2006-08-16,1670.06,910.51,1092.29,1022.34,794.57
2006-08-17,1673.08,910.12,1094.58,1022.38,791.58
2006-08-18,1676.78,911.09,1093.6,1022.72,791.91
2006-08-21,1682.13,910.19,1091.12,1023.37,789.57
2006-08-22,1684.94,909.81,1093.21,1024.15,791.13
2006-08-23,1675.21,907.97,1091.4,1022.93,791.36
2006-08-24,1659.42,907.18,1089.16,1024.23,788.06
2006-08-25,1676.36,903.3,1085.47,1027.12,786.27
2006-08-28,1691.25,904.42,1090.67,1027.06,786.37
2006-08-29,1707.18,901.64,1089.27,1027.28,785.33
2006-08-30,1690.36,902.25,1087.89,1026.87,785.02
2006-08-31,1688.01,903.13,1090.95,1028.47,778.02
2006-09-01,1682.35,905.78,1095.24,1030.07,774.25
2006-09-04,1682.01,904.18,1095.33,1029.48,777.84
2006-09-05,1689.79,903.55,1093.23,1029.56,775.63
2006-09-06,1706.42,905.44,1092.71,1028.86,777.0
2006-09-07,1703.59,901.88,1090.33,1027.6,775.75
2006-09-08,1706.83,905.61,1090.97,1028.46,781.85
2006-09-11,1708.72,903.14,1094.46,1028.86,783.33
2006-09-12,1711.32,902.16,1092.19,1027.58,783.78
2006-09-13,1715.79,900.68,1094.49,1028.04,785.37
2006-09-14,1721.4,896.18,1096.04,1027.53,785.36
2006-09-15,1726.11,895.29,1094.18,1029.16,784.9
2006-09-18,1729.31,895.6,1096.19,1027.58,783.7
2006-09-19,1718.6,895.35,1094.41,1026.67,785.93
2006-09-20,1719.94,897.09,1097.19,1028.31,786.67
2006-09-21,1722.67,896.96,1096.23,1028.71,791.26
2006-09-22,1734.6,897.57,1100.06,1027.36,784.85
2006-09-25,1734.14,900.02,1098.84,1028.26,785.05
2006-09-26,1726.68,903.05,1097.02,1030.73,783.83
2006-09-27,1716.7,901.05,1101.33,1032.12,782.74
2006-09-28,1709.82,902.03,1100.28,1032.15,783.42
2006-09-29,1721.07,901.89,1097.36,1032.94,781.96
2006-10-02,1727.71,903.14,1096.08,1031.93,783.18
2006-10-03,1718.72,903.11,1097.92,1031.75,785.27
2006-10-04,1707.11,902.35,1100.36,1034.62,783.65
2006-10-05,1707.77,908.42,1102.28,1037.48,786.46
2006-10-06,1689.9,910.49,1100.83,1038.17,782.95
2006-10-09,1674.11,909.4,1098.72,1040.08,783.05
2006-10-10,1671.22,907.74,1096.14,1041.0,783.41
2006-10-11,1663.28,912.92,1095.47,1041.09,785.35
2006-10-12,1654.44,914.61,1095.0,1040.85,785.09
2006-10-13,1668.44,911.79,1096.86,1039.66,777.14
2006-10-16,1664.43,905.71,1091.62,1039.43,775.02
2006-10-17,1657.81,906.93,1095.19,1037.81,766.74
2006-10-18,1645.84,909.48,1095.72,1038.06,764.9
2006-10-19,1650.47,914.05,1094.42,1038.6,765.15
2006-10-20,1651.3,918.81,1100.61,1038.72,766.42
2006-10-23,1648.27,917.81,1106.01,1038.47,766.69
2006-10-24,1641.58,916.0,1105.83,1039.7,762.59
2006-10-25,1627.44,912.89,1103.95,1038.82,766.49
2006-10-26,1632.85,913.15,1102.18,1036.93,764.05
2006-10-27,1631.01,912.02,1105.53,1040.36,759.57
2006-10-30,1625.24,909.85,1106.57,1040.19,758.19
2006-10-31,1618.88,909.86,1112.4,1038.01,761.05
2006-11-01,1610.79,908.89,1109.31,1038.73,756.02
2006-11-02,1614.61,910.09,1106.41,1037.76,758.42
2006-11-03,1620.58,913.45,1106.97,1037.38,763.28
2006-11-06,1615.24,917.74,1104.33,1036.86,762.37
2006-11-07,1618.83,924.53,1106.23,1039.18,765.14
2006-11-08,1612.3,922.9,1109.31,1039.63,771.18
2006-11-09,1606.53,923.37,1109.2,1039.56,774.06
2006-11-10,1625.14,923.55,1108.74,1039.86,773.4
2006-11-13,1639.44,923.83,1107.06,1040.37,771.3
2006-11-14,1639.78,925.77,1107.9,1039.4,769.27
2006-11-15,1628.74,927.58,1111.92,1040.05,768.35
2006-11-16,1639.49,928.81,1108.68,1039.46,768.74
2006-11-17,1626.11,925.38,1108.52,1041.17,772.54
2006-11-20,1607.62,925.93,1109.29,1043.02,773.22
2006-11-21,1603.31,926.66,1102.87,1041.37,767.05
2006-11-22,1597.82,931.21,1102.29,1042.06,772.93
2006-11-23,1598.25,932.2,1102.49,1043.34,776.04
2006-11-24,1588.22,934.7,1107.86,1043.98,783.98
2006-11-27,1596.58,935.46,1107.85,1044.29,779.51
2006-11-28,1603.84,937.57,1108.91,1045.08,780.46
2006-11-29,1605.29,936.25,1110.38,1043.47,783.44
2006-11-30,1611.1,934.21,1115.68,1044.44,783.42
2006-12-01,1613.14,933.1,1120.1,1043.99,781.42
2006-12-04,1616.36,933.89,1117.88,1044.68,781.44
2006-12-05,1615.02,930.07,1113.05,1045.73,778.08
2006-12-06,1610.99,932.23,1112.08,1046.08,777.88
2006-12-07,1609.32,933.55,1109.35,1047.01,780.04
2006-12-08,1598.43,933.95,1111.96,1046.22,787.42
2006-12-11,1586.5,937.98,1110.72,1046.2,789.29
2006-12-12,1575.48,937.44,1112.97,1047.86,791.65
2006-12-13,1574.75,935.45,1111.65,1047.69,788.25
2006-12-14,1581.06,934.83,1111.6,1048.55,784.6
2006-12-15,1594.35,936.78,1114.64,1048.1,780.16
2006-12-18,1596.99,937.68,1112.26,1048.25,778.45
2006-12-19,1601.08,936.45,1112.82,1049.42,776.49
2006-12-20,1604.74,935.19,1115.37,1049.7,778.92
2006-12-21,1602.05,938.23,1117.51,1049.57,779.36
2006-12-22,1593.13,936.8,1117.86,1048.82,781.74
2006-12-26,1599.23,934.09,1111.1,1048.95,776.71
2006-12-27,1594.68,931.78,1113.96,1048.62,779.26
2006-12-28,1590.93,931.86,1113.18,1048.95,776.53
2006-12-29,1592.72,935.07,1113.84,1047.77,773.91
2007-01-02,1581.25,937.48,1115.68,1048.77,774.31
2007-01-03,1589.4,936.78,1111.41,1047.92,771.5
2007-01-04,1587.85,936.7,1112.68,1047.55,768.47
2007-01-05,1600.51,935.9,1111.82,1046.56,767.43
2007-01-08,1594.29,934.69,1110.94,1043.44,765.49
2007-01-09,1582.55,935.22,1105.76,1042.55,765.78
2007-01-10,1576.8,931.56,1103.68,1042.66,758.4
2007-01-11,1586.85,933.29,1104.57,1042.76,767.06
2007-01-12,1589.03,930.68,1105.3,1043.91,769.78
2007-01-15,1593.21,928.98,1106.79,1043.04,771.99
2007-01-16,1588.22,927.94,1102.41,1042.69,768.69
2007-01-17,1590.47,929.46,1104.84,1042.34,765.83
2007-01-18,1605.43,926.81,1104.49,1042.08,764.13
2007-01-19,1602.11,927.28,1108.52,1043.51,766.24
2007-01-22,1600.86,926.34,1104.11,1042.4,765.91
2007-01-23,1596.84,929.39,1106.41,1044.02,767.42
2007-01-24,1598.02,929.34,1103.54,1045.18,767.96
2007-01-25,1592.36,929.56,1105.6,1045.35,762.27
2007-01-26,1594.95,930.2,1109.72,1046.11,768.13
2007-01-29,1594.83,930.4,1108.65,1044.41,762.3
2007-01-30,1591.98,930.07,1107.56,1042.82,763.4
2007-01-31,1589.54,929.0,1104.89,1042.13,767.3
2007-02-01,1590.35,928.28,1100.7,1042.29,760.84
2007-02-02,1586.34,932.34,1100.37,1042.32,760.65
2007-02-05,1596.34,933.74,1100.37,1042.79,756.7
2007-02-06,1596.81,934.39,1102.68,1042.12,757.36
2007-02-07,1592.15,934.66,1104.43,1040.34,762.82
2007-02-08,1587.71,934.45,1108.02,1040.32,762.69
2007-02-09,1583.7,934.87,1108.29,1041.28,759.55
2007-02-12,1581.9,935.85,1107.4,1040.42,759.73
2007-02-13,1580.94,935.97,1108.29,1042.05,755.46
2007-02-14,1580.51,935.33,1108.79,1041.59,760.17
2007-02-15,1587.5,936.15,1103.52,1043.51,762.83
2007-02-16,1588.65,935.88,1102.24,1045.86,761.84
2007-02-19,1589.55,936.16,1102.07,1045.56,755.08
2007-02-20,1593.07,933.59,1099.68,1045.7,753.57
2007-02-21,1590.89,931.25,1100.78,1044.41,751.4
2007-02-22,1587.9,933.68,1099.02,1044.96,748.22
2007-02-23,1590.19,933.21,1098.96,1046.52,745.56
2007-02-26,1589.23,930.19,1096.49,1048.63,739.55
2007-02-27,1595.74,928.35,1095.58,1048.94,737.7
2007-02-28,1600.98,927.49,1098.09,1050.09,744.57
2007-03-01,1589.17,926.45,1096.65,1049.63,742.85
2007-03-02,1596.06,925.85,1094.67,1049.81,734.71
2007-03-05,1596.99,924.59,1094.81,1049.22,738.73
2007-03-06,1607.15,921.38,1096.77,1050.34,738.19
2007-03-07,1602.38,921.62,1095.63,1049.98,743.45
2007-03-08,1595.13,922.72,1096.21,1049.17,750.6
2007-03-09,1601.65,924.04,1097.83,1050.36,751.53
2007-03-12,1594.41,919.62,1095.92,1049.82,753.08
2007-03-13,1596.47,918.88,1092.91,1049.64,752.59
2007-03-14,1593.17,920.0,1094.86,1049.84,758.9
2007-03-15,1581.01,923.54,1097.09,1049.42,760.83
2007-03-16,1577.21,922.56,1102.47,1050.22,764.13
2007-03-19,1579.26,924.97,1104.72,1051.36,763.38
2007-03-20,1590.41,924.38,1105.81,1050.64,766.43
2007-03-21,1596.15,924.41,1106.7,1050.0,761.37
2007-03-22,1587.05,923.64,1106.72,1050.41,763.35
2007-03-23,1586.25,922.39,1104.36,1049.03,765.03
2007-03-26,1584.19,919.32,1100.88,1049.65,769.58
2007-03-27,1588.57,920.57,1101.43,1051.54,774.46
